LIVRO	ANO	TITULO_POEMA	POEMA	QNT_VERSOS	TAM_POEMA
CANTARES DE PERDA E PREDILEçãO	1983	LVII	Há este céu duro Empedrado de ventos. Eternidade és tu, meu ódio-amor Senhor do meu sentimento. Há este Nunca-Mais Ancorado no Tempo. E uma só tarde num aroma de ruas De mogorim, de aves. E há refrões e ágatas Nas praças Daquele paraíso de ilusões. E barcas, pedras roladas Extensos esgarçados Eternidade de nós, meu ódio-amor No SEMPRE-NUNCA MAIS. 	15	364
CANTARES DE PERDA E PREDILEçãO	1983	LVIII	O bisturi e o verso. Dois instrumentos Entre as minhas mãos. Um deles rasga o Tempo O outro eterniza Aquele tempo-ouro sem medida. Rompems-e sílabas e fonemas. Estanco meus projetos. E o que se vê É um só comum-complexo Coração aberto. E nunca mais Na dimensão da Terra Hei de rever as moradas, os tetos Os paraísos soberbos da paixão. 	15	346
CANTARES DE PERDA E PREDILEçãO	1983	LIX	Sonha-me, meu ódio-amor, Através do teu sonho, volto à vida. Passeia minha sombra e ilusões Pelos mesmos caminhos, os antigos, E sonha-me como se tomasses No fulgor da carne Tua primeira amante proibida. Sonha-me um novo-sempre Um rosto Isento de crueldades e partidas. Sonha-me tua. Criança e esquecida da experiência humana Hei de voltar à vida. 	13	355
CANTARES DE PERDA E PREDILEçãO	1983	LX	Teu rosto se faz tarde Sob a minha mão. E envelheço terna Dividida e austera Um mergulho de luz Metade treva. Pincéis de fino pêlo Desenhando emoções. Teu rosto se faz noite Niquelado traço Anil e ouro baço Sob a minha mão. E jardins de gelo E muralhas-espelho E papéis guardados Castos de desejo. Teu rosto. Uma tintura de fogo Na planície dos dedos. 	19	363
CANTARES DE PERDA E PREDILEçãO	1983	LXI	Um verso único Oco de fundos Extenso, vermelho-vivo No túnel dos meus ouvidos: Sempre comigo Sempre comigo. Um verso escuro De folhas-pontas De nichos De negras grutas A língua excede seu exercício: Sempre comigo Sempre comigo. Um verso-vício Constância e nojo Vindo de uns lagos De malefício. Amor partido Torres Poço-edifício Um verso único num golpe nítido: Sempre comigo Sempre comigo. 	20	401
CANTARES DE PERDA E PREDILEçãO	1983	LXII	Garças e fardos O vôo e o pesado No meu coração. E lebres álbidas E cães. Correirice e caça No meu coração. Torres, escadas e águas Nem barcos, nem cordas No meu coração. E lutos e garras Tua cara No meu coração. 	13	227
CANTARES DE PERDA E PREDILEçãO	1983	LXIII	Tens a medida do imenso? Contas o infinito? E quantas gotas de sangue Pretendes Desta amorosa ferida De tão dilatada fome. Tens a medida do sonho? Tens o número do Tempo? Como hei de saber do extenso De um ódio-amor que percorre Furioso Passadas dentro do vento? Sabes ainda meu nome? Fome. De mim na tua vida. 	14	314
CANTARES DE PERDA E PREDILEçãO	1983	LXIV	De sol e lua De fogo e ventre Te enlaço. Ainda que a boca A tua (Sem se mover Não dizendo) Me diga palavras cruas: Máscara fria Lua-serpente Viva inimiga. De sol e lua Me faço. Sabendo que a alma A tua (Sem se mostrar, Escondendo) Me sabe irmã de tua eternidade. 	18	268
CANTARES DE PERDA E PREDILEçãO	1983	LXV	Meu ódio-amor: Tudo se esvai. A hora se faz imóvel Escorrida Sobre o corpo da vida. Vou-me Pedra lisa e mar Fixa-informe Tento te segurar Tu que és minha vida. Morre O mesmismo de mim Se não me colo a ti. Vagueio. Alguém me vê E aponta: Dentro da flor aberta Uma abelha morta. 	18	283
CANTARES DE PERDA E PREDILEçãO	1983	LXVI	Nuns atalhos da tarde Vivendo imensidão Minha alma disse a mim Rica de sombras: Não pertencida. Exilada dos sóis Das outras vidas. 	7	134
CANTARES DE PERDA E PREDILEçãO	1983	LXVII	Vida da minha alma: Um dia nossas sombras Serão lagos, águas Beirando antiquíssimos telhados. De argila e luz Fosforescentes, magos, Um tempo no depois Seremos um só corpo adolescente. Eu estarei em ti Transfixiada. Em mim Teu corpo. Duas almas Nômades, perenes Texturadas de mútua sedução. 	13	299
CANTARES DE PERDA E PREDILEçãO	1983	LXVIII	Te penso. E já não és o pensado. És tu e mais alguém No informe, nos guardados Alguém E tu mesmo sem nome, imaginado. Te penso Como quem quer pintar o pensamento Colorir os muros do passado De umas ramas finas, mergulhadas Num luxo de tinturas. Te penso novo e vasto. E velho Igual à fome que tenho das funduras. 	14	320
CANTARES DE PERDA E PREDILEçãO	1983	LXIX	Resolvi me seguir Seguindo-te. A dois passos de mim Me vi: Molhada cara, matando-se. Cravado de flechas claras Ramo de luzes, de punhaladas Te vi. Sangrando de morte rara: A minha. Morrendo em ti. 	9	197
CANTARES DE PERDA E PREDILEçãO	1983	LXX	Poeira, cinzas Ainda assim Amorosa de ti Hei de seu eu inteira. Vazio o espaço Que me contornava Hei de Estar ali. Como se um rio corresse Seu corpo de corredor E só tu o visses. Corpo de rio? Sou esse. Fiandeira de versos Te legarei um tecido De poemas, um rútilo amarelo Te aquecendo. Amorosa de ti VIDA é o meu nome. E poeta. Sem morte no sobrenome. 	18	357
DA MORTE. ODES MíNIMAS	1979	I	Te batizar de novo. Te nomear num trançado de teias E ao invés de Morte Te chamar Insana Fulva Feixe de flautas Calha Candeia Palma, por que não? Te recriar nuns arcoíris Da alma, nuns possíveis Construir teu nome E cantar teus nomes perecíveis Palha Corça Nula Praia Por que não? 	18	289
DA MORTE. ODES MíNIMAS	1979	II	Demora-te sobre a minha hora. Antes de me tomar, demora. Que tu me percorras cuidadosa, etérea Que eu te conheça lícita, terrena Duas fortes mulheres Na sua dura hora. Que me tomes sem pena Mas voluptuosa, eterna Como as fêmeas da Terra. E a ti, te conhecendo Que eu me faça carne E posse Como fazem os homens. 	13	316
DA MORTE. ODES MíNIMAS	1979	III	Pertencente te carrego: Dorso mutante, morte. Há milênios te sei E nunca te conheço. Nós, consortes do tempo Amada morte Beijo-te o flanco Os dentes Caminho candente a tua sorte A minha. Te cavalgo. Tento. 	10	210
DA MORTE. ODES MíNIMAS	1979	IV	Vinda do fundo, luzindo Ou atadura, escondendo, Vindo escura Ou pegajosa lambendo Vinda do alto Ou das ferraduras Memoriosa se dizendo Calada ou nova Vinda da coitadez Ou régia numas escadas Subindo Amada Torpe Esquiva Benvinda. 	15	230
DA MORTE. ODES MíNIMAS	1979	V	Túrgida-mínima Como virás, morte minha? Intrincada. Nos nós. Num passadiço de linhas. Como virás? Nos caracóis, na semente Em sépia, em rosa mordente Como te emoldurar? Afilada Ferindo como as estacas Ou dulcíssima lambendo Como me tomarás? 	12	251
DA MORTE. ODES MíNIMAS	1979	VI	Ferrugem esboçada Perfil sem dracma Crista pontuda No timbre liso Um oco insuspeitado Na planície Um cisco, um nada À tona das águas Brevíssima contração Te reconheço, amada. 	10	183
DA MORTE. ODES MíNIMAS	1979	VII	Perderás de mim Todas as horas Porque só me tomarás A uma determinada hora. E talvez venhas Num instante de vazio E insipidez. Imagina-te o que perderás Eu que vivi no vermelho Porque poeta, e caminhei A chama dos caminhos Atravessei o sol Toquei o muro de dentro Dos amigos A boca nos sentimentos E fui tomada, ferida De malassombros, de gozo Morte, imagina-te. 	18	367
DA MORTE. ODES MíNIMAS	1979	VIII	Lenho, olaria, constróis Tua casa no meu quintal. E desde sempre te espio Linhos e cal tua cara Lenta tua casa Nova crescendo agora Nos meus cinqüenta. E madeirames e telhas E escadas, tuas rijezas Tuas costas altas Vezenquando te volteias Para que eu não me esqueça Do instante cego Quando me pedirás companhia. Eu não me esqueço. Te espio de hora em hora Casa e começo, tua cara, A qualquer tempo te reconheço. 	18	422
DA MORTE. ODES MíNIMAS	1979	IX	Os cascos enfeixados Para que eu não ouça Teu duro trote. É assim, cavalinha, Que me virás buscar? Ou porque te pensei Severa e silenciosa Virás criança Num estilhaço de louças? Amante Porque te deprezei? Ou com ares de rei Porque te fiz rainha? 	13	254
DA MORTE. ODES MíNIMAS	1979	X	De sandálias de palha Pães pretos e esteira Um dia, para recebê-la. De sutis seduções A palavra de ouro, de cereja Me calo para recebê-la. Depois me deito Entre cordas e estanhos E sonho pátios, guetos Ínfimos sapatos Sobre as ilusões. E então te abraço. Ombro, cancela Me fecho para recebê-la. 	14	307
DA MORTE. ODES MíNIMAS	1979	XI	Levarás contigo Meus olhos tão velhos Ah, deixa-os comigo De que te servirão? Levarás contigo Minha boca e ouvidos? Ah, deixa-os comigo Degustei, ouvi Tudo o que conheces Coisas tão antigas. Levarás contigo Meu exato nariz? Ah, deixa-o comigo Aspirou, torceu-se Insignificante, mas meu. E minha voz e cantiga? Meu verso, meu dom De poesia, sortilégio, vida? Ah, leva-os contigo. Por mim. 	20	395
DA MORTE. ODES MíNIMAS	1979	XII	Por que não me esqueces Velhíssima-Pequenina? Nas escadas, nas quinas Trancada nos lacres No ocre das urnas Por que não me esqueces Menina-Morte? Sempre à minha procura. Tua rede de avencas Teu crivo, coágulo Tuas tranças negras Por que não viajas No líquido cobre Da tua espessura? E por que soberba Se te procuro Te fechas? 	17	334
DA MORTE. ODES MíNIMAS	1979	XIII	Funda, no mais profundo do osso. Fina, na tua medula No teu centro-ovo. Rasa, poça d’água Tina. Longa, pela de cobra, casca. Clara numas verticais, num vazado sol Da tua pupila. Paciente, colada às pontes Onde devo passar atada aos pertences da vida. Em tudo és e estás. 	8	278
DA MORTE. ODES MíNIMAS	1979	XIV	Porque é feita de pergunta De poeira Articulada, coesa Persigo tua cara e carne Imatéria. Porque é disjunta Rompida Geometral se faz dupla Persigo tua cara e carne Resoluta. Porque finge que franqueia Vestíbulo, espaço e casa Se sobrepondo de cascas Gaiolas, grades Máscara tripla Persigo tua cara e carne. Comigo serrote e faca. 	17	336
DA MORTE. ODES MíNIMAS	1979	XV	Cavalo, búfalo, cavalinha Te amo, amiga, morte minha, Te amo, amiga, morte minha, Se te aproximas, salto Como quem quer e não quer Ver a colina, o prado, o outeiro Do outro lado, como quem quer E não ousa Tocar teu pêlo, o ouro O coruscante vermelho do teu couro Como quem não quer. 	11	288
DA MORTE. ODES MíNIMAS	1979	XVI	Como se tu coubesses Na crista No topo No anverso do osso Tento prender teu corpo Tua montanha, teu reverso. Como se a boca buscasse Seus avessos Assim te busco Torsão de todas as funduras. Persecutória te sigo Amarras, músculo. E sempre te assemelhas A tudo que desliza, tempo, Correnteza. Na minha boca. Nos ocos. No chanfrado nariz. Rio abaixo deslizas, limo Toco, em direção a mim. 	19	391
DA MORTE. ODES MíNIMAS	1979	XVII	Rasteja, voa, passeia Com toda lenteza Sobre a minha Idéia. Em espiral Oblonga, retilínia Te recrio terra Sobre a minha Idéia. (Caracol de sumos, Andorinha Crina) Vagueia sobre a minha Idéia E não sei se flue Poreja Única, primeira Num mosaico de teias. Se infinita sobre a minha Idéia Se assemelha à Vida. 	17	315
DA MORTE. ODES MíNIMAS	1979	XVIII	Se eu soubesse Teu nome verdadeiro Te tomaria Úmida, tênue E então descansarias. Se sussurrares Teu nome secreto Nos meus caminhos Entre a vida e o sono Te prometo, morte, A vida de um poeta. A minha: Palavras vivas, fogo, fonte. Se me tocares, Amantíssima, branda Como fui tocada pelos homens Ao invés de Morte Te chamo Poesia Fogo, fonte, Palavra viva Sorte. 	20	366
DA MORTE. ODES MíNIMAS	1979	XIX	Te vi Atravessando as muradas Montada no teu cavalo Acróbata de guarda-sóis. (Eu era noite e não via) Te vi levíssima Descendo numas aguadas Lenta descendo como os anzóis. (Eu era peixe e sabia) Te vi serpente de som E te tomei. Patas, farpas Jato de sol, açoite Borbulho nas águas frias. Tu eras morte. 	14	311
DA MORTE. ODES MíNIMAS	1979	XX	Teu nome é Nada. Um sonhar o Universo No pensamento do homem: Diante do eterno, nada. Morte, teu nome. Um quase chegar perto. Um pouco mais (me dizem) E terias o Todo no teu gesto. Um pouco mais, tu O terias visto. Teu nome é Nada. Haste, pata. Sem ponta, sem ronda. Um pensar duas palavras diante da Graça: Terias tido. 	13	324
DA MORTE. ODES MíNIMAS	1979	XXI	Por que vens ao meiodia De cornadura, galopando conchas De cornetim à frente da minha casa Cota-capim, corta-águas? Descansa. Faz entrepausa. Colhe matiz, faz nuança. Porque até no que não vejo Te vejo. Corpo de ar e marfim Boca, palato Sempre colada, sempre colada. 	10	272
DA MORTE. ODES MíNIMAS	1979	XXII	Não me procures ali Onde os vivos visitam Os chamados mortos. Procura-me Dentro das grandes águas Nas praças Num fogo coração Entre cavalos, cães, Nos arrozais, no arroio Ou junto aos pássaros Ou espelhada Num outro alguém, Subindo um duro caminho Pedra, semente, sal Passos da vida. Procura-me ali. Viva. 	16	314
DA MORTE. ODES MíNIMAS	1979	XXIII	Porque conheço dos humanos Cara, Crueza, Te batizo Ventura Rosto de ninguém Morte-Ventura Quando é que vem? Porque viver na Terra É sangrar sem conhecer Te batizo Prisma, Púrpura Rosto de ninguém Unguento Duna Quando é que vem? Porque o corpo É tão mais vivo quando morto Te batizo Riso Rosto de ninguém Sonido Altura Quando é que vem? 	20	347
DA MORTE. ODES MíNIMAS	1979	XXIV	Na melodia te penso. Íntima te pretendo. Incendiada de mim Contigo morrendo Te sei lustro marfim e sopro. E te aspiro, te cubro de sussurros Me colo extensa sobre tua cabeça Morte, te tomo. E num segundo Ouvindo novamente os sons da vida Nomes, latidos, passos Morte, te esqueço. E intensa me retomo sob o sol. 	13	314
DA MORTE. ODES MíNIMAS	1979	XXV	Onde nasceste, morte? Que cores, ocaso e monte? E os pulsos que te arrancaram Do mais escuro. De carne? Te alimentavas De anêmonas negras? Havia águas? Vagidos, choros, Empelicada como nasce a vida? Se querias, tocavas? E sendo criança Não tocavas em tudo E o instante se fazia Insipidez e nada? E velhíssima agora Conhecendo todos os tatos Agonia, terror e pasmo Saciada Por que não partes? 	18	398
DA MORTE. ODES MíNIMAS	1979	XXVI	Durante o dia constrói Seu muro de girassóis. (Sei que pretende disfarce E fantasia). Durante a noite, Fria de águas Molhada de rosas negras Me espia. Que queres, morte, Vestida de flor e fonte? - Olhar a vida. 	11	214
DA MORTE. ODES MíNIMAS	1979	XXVII	Me cobrirão de estopa Junco, palha, Farão de minhas canções Um oco, anônima mortalha E eu continuarei buscando O frêmito da palavra. E continuarei Ainda que os teus passos De cobalto Estrôncio Patas hirtas Devam me preceder. Em alguma parte Monte, serrado, vastidão E Nada. Eu estarei ali Com a minha canção de sal. 	17	326
DA MORTE. ODES MíNIMAS	1979	XXVIII	Ah, negra cavalinha Flanco de acácias Dobra-te para a montaria Porque me sei pesada De perguntas, negras favas Entupindo-me a boca E no bojo um todo averso Uns adversos de nojo: Que rumos? Que calmarias? Me levas pra qual desgosto? Há luz? Há um deus que me espia? Vou vê-lo agora montada alma Sobre as tuas patas? Tem rosto? Dobra-te mansa Porque me sei pesada. De vida. De fundura de poço. E porque Um poeta não sabe montar a morte Ainda que seja a minha: Flanco de acácias. Negra cavalinha. 	20	501
DA MORTE. ODES MíNIMAS	1979	XXIX	Te sei. Em vida Provei teu gosto. Perdas, partidas Memória, pó. Com a boca viva provei Teu gosto, teu sumo grosso. Em vida, morte, te sei. 	7	141
DA MORTE. ODES MíNIMAS	1979	XXX	Juntas. Tu e eu. Duas adagas Cortando o mesmo céu. Dois cascos Sofrendo as águas. E as mesmas perguntas. Juntas. Duas naves Números Dois rumos À procura de um deus. E as mesmas perguntas No sempre pasmoso instante. Ah, duas gargantas Dois gritos O mesmo urro De vida, morte. Dois cortes. Duas façanhas. E uma só pessoa. 	19	326
DA MORTE. ODES MíNIMAS	1979	XXXI	Nos veremos de frente: As gargantas vítreas Plexo e ventre De todos os lados: Dorso de nós duas Flanco e braços. As grandes palavras Trancadas e vivas No meu peito baço. 	9	174
DA MORTE. ODES MíNIMAS	1979	XXXII	Porque me fiz poeta? Porque tu, morte, minha irmã, No instante, no centro De tudo o que vejo. No mais que perfeito No veio, no gozo Colada entre eu e o outro. No fosso No nó de um íntimo laço No hausto No fogo, na minha hora fria. Me fiz poeta Porque à minha volta Na humana idéia de um deus que não conheço A ti, morte, minha irmã, Te vejo. 	16	351
DA MORTE. ODES MíNIMAS	1979	XXXIII	Esboçava-se. Escorria líquido. Era vidro. Amava torpe. Mesquinho te amava. Era um vivo. Luzente ofuscava De vermes e asas Vivo, silente, Alquimia de fogo: De pedra fria A gozo. Dirias morto? 	13	193
